,y,x,highway
6788929496,10.7575875,106.674188,
6788929499,10.7574274,106.6738424,
6788929500,10.7575329,106.6738501,
6788929501,10.757524,106.6738125,
6788929510,10.7576341,106.6743,
6788929511,10.7574391,106.6733835,
6788929512,10.7573433,106.6734034,
6727718950,10.7565958,106.6664868,
6727718953,10.7554277,106.6634953,crossing
6727718954,10.7556387,106.6634538,crossing
6727718955,10.7564835,106.6663035,crossing
6727718956,10.7559852,106.6661997,traffic_signals
6727718957,10.7561898,106.6661472,crossing
6773069883,10.7498554,106.663259,
5462350104,10.7678412,106.6745631,
3011828034,10.7867657,106.653566,
3011828036,10.7867416,106.6534901,traffic_signals
9404261877,10.7604641,106.6889321,
4426095095,10.7944714,106.6836565,
4583512674,10.7553745,106.6621428,
2841303665,10.764904,106.6620734,
2935020197,10.7635235,106.6824908,
6732307122,10.7545566,106.6580365,crossing
6732307123,10.7544846,106.6586156,crossing
10700118727,10.7756538,106.706677,
10700118728,10.7757716,106.7066009,
10700118729,10.7758543,106.7066084,
10700118730,10.7751028,106.7059651,
10700118731,10.7750455,106.7059902,
10700118732,10.7748869,106.7066274,
366402253,10.7906011,106.6576837,
9774357216,10.7467739,106.6597357,
6727805012,10.7553021,106.6617856,crossing
6727805013,10.7551087,106.6618245,crossing
6727805014,10.7552241,106.6614038,crossing
9404261894,10.7639313,106.6918672,
6727805015,10.7550374,106.6614423,traffic_signals
6727805017,10.7550195,106.6603812,crossing
6727805018,10.7548377,106.6604131,crossing
6727805020,10.7549859,106.6602147,crossing
6780803856,10.763569,106.6799619,
6780803858,10.7636879,106.6800772,
6727805021,10.7548039,106.66024,crossing
6727805022,10.7547463,106.6599468,
6780803864,10.7640848,106.679348,
6727805023,10.7546593,106.6585881,traffic_signals
6727805026,10.7538524,106.6583578,crossing
6727805029,10.7536601,106.6584234,crossing
9404261897,10.7643204,106.6919888,
6789323619,10.7654299,106.6929612,
6789323620,10.7653933,106.6930139,
6789323622,10.7641037,106.6918017,
6789323626,10.7642779,106.6920345,
6757735275,10.7527055,106.6695699,crossing
6757735276,10.7527671,106.6695686,traffic_signals
6757735277,10.7527142,106.6693277,traffic_signals
9404261899,10.7651931,106.6929755,
2302073718,10.7720015,106.6576729,
2302073719,10.7566385,106.6620193,
2302073721,10.7690214,106.6585721,
2302073722,10.77245,106.6575479,
2302073725,10.7704115,106.6582175,
2302073734,10.7555646,106.6622461,traffic_signals
2302073735,10.7565028,106.6620577,
2302073736,10.7558765,106.6622275,
2302073740,10.7679573,106.6587825,
2302073741,10.7720226,106.6577541,
2302073743,10.7638243,106.6600501,
9404261900,10.7662626,106.6939165,
2302073746,10.776594,106.6564739,
2302073747,10.7584427,106.6615092,
2302073750,10.757153,106.6618739,
9404261901,10.7662216,106.6939658,
9404261902,10.7663313,106.6938383,
2433276952,10.7697582,106.6710494,
2433276954,10.7751631,106.6796334,
2433276955,10.7721932,106.6750594,
2433276963,10.7739102,106.6777888,
2433276964,10.768755,106.6689241,
2433276966,10.7749038,106.6793114,
2433276967,10.7776458,106.6811672,
11420228671,10.7716097,106.6741178,
10722008165,10.7744866,106.6879093,
4632009841,10.7637744,106.6599493,
4638956679,10.7913747,106.652587,
4638956680,10.7913631,106.652663,
11266350271,10.7702869,106.6720043,
2302074153,10.7634939,106.6600713,
2302074154,10.7642528,106.6608466,
2061032822,10.7951495,106.655532,
2061032828,10.7902765,106.652541,
2822167933,10.7914626,106.6560481,
2061032830,10.7903148,106.6524061,
2061032831,10.7901439,106.6523312,
2061032840,10.7911498,106.6525961,
6640164259,10.7937614,106.6517523,
4638956985,10.7908391,106.6524644,
4638956986,10.7908196,106.6525467,
6640164285,10.7869271,106.653519,
6640164291,10.7866216,106.6536071,
11256782661,10.7505237,106.6654364,
11256782662,10.750552,106.6658073,
366403515,10.7581623,106.6692245,
6791422043,10.7503107,106.6636312,traffic_signals
4649967850,10.7680851,106.695269,
6772941228,10.7499163,106.6634285,
6772941229,10.7510467,106.6616321,crossing
11769143877,10.7748346,106.6871226,
4652327729,10.7684689,106.6749528,
366404537,10.7667788,106.7064231,
2433279316,10.7730645,106.6764425,
2433279318,10.7721211,106.6751086,
2433279319,10.7729831,106.6764938,
4609551765,10.7511984,106.6614759,
4609551766,10.7510231,106.6614852,
11812136323,10.7682922,106.6953023,
11502544669,10.7668058,106.665261,
11502544670,10.7669958,106.6656008,
11502544671,10.766953,106.6656267,
11502544672,10.7671265,106.6658384,
5762770776,10.7440205,106.6888435,
5762770866,10.7437952,106.6888346,
11868497864,10.7708761,106.6936511,
5238614065,10.7727178,106.6911514,
366405813,10.7540368,106.6561149,
6747121884,10.7755858,106.7060247,
3462850856,10.752728,106.669871,
5794883960,10.7594307,106.6760696,
5794883987,10.7615252,106.6754135,
5794884014,10.760649,106.6740819,
2730420748,10.7464512,106.6690625,
6775433842,10.7525822,106.6808631,
6775433844,10.7522923,106.680847,
10960824991,10.7896756,106.6527367,crossing
10960824994,10.7928846,106.6534492,
10960824995,10.7926968,106.6537942,
10960824996,10.7930362,106.6534141,crossing
4421905095,10.769986,106.6761507,
6702164756,10.7788044,106.6830242,crossing
9488493337,10.7817019,106.6743707,
6702164765,10.7789282,106.6831443,crossing
837179421,10.7689974,106.6584873,
6702164857,10.7702837,106.6718176,
11932199874,10.7557787,106.6622903,
11932199879,10.7706861,106.6581084,
4302891988,10.7648521,106.6926747,
9470667887,10.7527808,106.6705542,
6740176045,10.7639576,106.659992,crossing
6740176046,10.7639158,106.6599071,traffic_signals
6740176050,10.7642882,106.660913,
6740176051,10.7644207,106.6611613,
6740176053,10.7654706,106.6629332,
6740176054,10.765335,106.6628727,crossing
6740176055,10.7654367,106.6630656,crossing
6740176059,10.7656141,106.6632021,
6740176062,10.7657612,106.6634773,
9864801512,10.7714462,106.6933713,
9864801511,10.7714805,106.6932681,
9864801510,10.7714856,106.6932087,
2364075312,10.7541246,106.6769007,
2364075314,10.7537789,106.6756329,
2364075317,10.7532011,106.6734382,
2364075318,10.7528117,106.6710766,
2364075320,10.7546883,106.6789677,
2364075321,10.7535489,106.6747903,
2364075322,10.7559558,106.6836921,
3928550709,10.7889673,106.6846801,
3768905105,10.7663256,106.6786828,
6735881957,10.7490976,106.6733547,
2211376624,10.7676677,106.7060015,
366407164,10.7506062,106.664529,
6777663100,10.7544039,106.6779251,crossing
6777663103,10.755042,106.680282,
6777663104,10.7560942,106.6838261,traffic_signals
6777663105,10.7560018,106.683854,crossing
6331362966,10.793871,106.6844139,
9741725439,10.7818158,106.706558,
9741725441,10.7818786,106.706475,
4614188854,10.7508446,106.659031,
4614188855,10.7542457,106.6584774,traffic_signals
4614188862,10.7519963,106.6588747,
4614188865,10.7508718,106.6590571,
4614188866,10.7507322,106.659004,
4614188869,10.7529745,106.6588852,
4614188874,10.7538072,106.6584916,
4614188876,10.7508831,106.6592328,
4614188877,10.7509053,106.6591606,
4614188878,10.7508912,106.6590884,
5816774506,10.7525499,106.6813048,
6789328758,10.7772185,106.6827449,crossing
5816774527,10.7547759,106.6792947,
5816774536,10.7525209,106.6802292,
5816774551,10.7550701,106.6803862,
11373965264,10.7890926,106.6605374,traffic_signals
11373965265,10.7890665,106.6605865,crossing
11373965266,10.7889901,106.6607293,traffic_signals
2380787730,10.7697131,106.7057386,
2380787732,10.7698865,106.7058984,crossing
5816774800,10.75503,106.6798959,
5816774801,10.7543529,106.6774342,
5816774808,10.7546085,106.678357,
5816774809,10.7544347,106.6777324,
5816774812,10.7540591,106.6763355,
3166367902,10.7699578,106.6712238,bus_stop
6789329104,10.7779027,106.6814279,
6789329107,10.7775502,106.6810972,crossing
5350682983,10.7825478,106.6866724,
4594790872,10.7616929,106.6999248,
4594790873,10.7617701,106.6998703,
5769720340,10.7900187,106.6835522,
5727122042,10.7928988,106.685593,
2233791271,10.7915915,106.6526603,
2233791272,10.791169,106.6525306,
8591874795,10.7690831,106.7044614,
11386811316,10.7457787,106.6893974,crossing
9608426540,10.770256,106.6973327,
10723050250,10.7676995,106.6588512,
5735511406,10.7705738,106.7061991,
5735511407,10.7706718,106.7062095,
5735511409,10.7708006,106.7062229,
5735511410,10.770895,106.7062303,
5735511418,10.7668221,106.7064994,
366409140,10.7706203,106.672625,
4603835832,10.7590384,106.6876705,
7501051433,10.7807442,106.700454,
9582474882,10.7811845,106.7077438,
11135547226,10.775847,106.691529,
11135547228,10.7758516,106.691456,
11135547229,10.7755913,106.6912063,
11468863392,10.794157,106.6509393,crossing
11468863393,10.794213,106.650969,crossing
6775437296,10.7577081,106.6744485,
6775437297,10.7577558,106.6745095,
6773209185,10.7680771,106.6955748,crossing
6773209186,10.7678358,106.6954403,crossing
6773209187,10.7679177,106.6955325,traffic_signals
11753290071,10.7910362,106.6879928,
3789093321,10.7805444,106.6553429,
5763168791,10.7705291,106.6939705,
5763168797,10.7764319,106.6920709,
5763168804,10.7734335,106.6898451,
5763168822,10.7714195,106.6934115,
10610342498,10.7671266,106.6591211,
6727431063,10.7652828,106.6818994,
6773209860,10.7701973,106.694062,traffic_signals
6773209861,10.7702385,106.6941517,crossing
6773209862,10.7700528,106.6942694,traffic_signals
5467431341,10.7925362,106.6532608,
5467431349,10.7929403,106.6532383,traffic_signals
4605017103,10.7712673,106.6947554,
1998781538,10.7709258,106.7034182,
11824856221,10.7507296,106.6669935,
11824856222,10.7507453,106.666876,
1998781616,10.7709739,106.7024697,
4605017322,10.7711376,106.6961316,
6598098277,10.7707308,106.70631,
11075386969,10.7646876,106.6810549,crossing
366411400,10.7764977,106.6563861,
3734437536,10.7946248,106.6834619,
3734437558,10.7937096,106.6846195,
6754336436,10.7653038,106.7070798,traffic_signals
5805637454,10.7563326,106.6677879,crossing
5805637459,10.7595056,106.6761423,
5805637470,10.7585994,106.6753014,
5805637517,10.7570258,106.6712013,
5805637520,10.7570712,106.671441,
5805637530,10.7569031,106.670554,
11938365412,10.7545855,106.6695217,
4608688128,10.7712246,106.6954962,
5042143292,10.7678154,106.6705553,
366411899,10.7493905,106.6609723,
5803147461,10.7552047,106.6623197,
5803147462,10.7554031,106.6622787,
5803147482,10.7596475,106.6611686,
366412059,10.7469028,106.6598654,
6736511299,10.7499995,106.6691127,
366412106,10.7677675,106.6715514,
6777799029,10.7498759,106.6760083,
6777799032,10.7495702,106.6757575,
6777799033,10.749341,106.6754611,
11768103488,10.7833895,106.6874811,
366412419,10.7542539,106.6573103,
6773080787,10.7502674,106.6632934,traffic_signals
6773080789,10.7504207,106.6639734,
4191224564,10.7958882,106.6749772,
4879876935,10.7808527,106.6759568,
4879876939,10.7775987,106.682044,crossing
5813896032,10.753779,106.6585006,
5813896033,10.7529699,106.6587542,
5058500139,10.7727714,106.6761536,
10799088572,10.7769615,106.7068789,crossing
10799088573,10.7769408,106.7069775,crossing
10799088577,10.7761007,106.7066821,crossing
10799088578,10.776083,106.70677,crossing
4616029234,10.7550108,106.6603376,
4616029236,10.7552397,106.6614827,
4616029237,10.7550534,106.6615336,
4616029238,10.7554257,106.6623804,
4616029240,10.7556261,106.6633872,
4616029241,10.7560176,106.6663421,traffic_signals
6766658627,10.7674473,106.6743144,
6789596236,10.7494185,106.6610584,crossing
6766658645,10.7600033,106.6690079,
366412903,10.742116,106.6882631,
6754338091,10.7579447,106.6746812,crossing
4109567455,10.7521547,106.6772382,
366413446,10.7525734,106.6679091,
4611835692,10.7499821,106.6636182,
6269038986,10.789242,106.6527752,
5765007175,10.7934087,106.6791368,
6269038991,10.7889002,106.6528731,
4875814748,10.7862455,106.665826,
4875814750,10.7864561,106.6654293,
4875814752,10.7867936,106.664824,
4875814758,10.7890404,106.6606356,
4875814762,10.7907469,106.6574123,
4875814765,10.7926036,106.6539089,
5778245683,10.7780381,106.6815324,
5778245684,10.7775382,106.6817654,
11804018784,10.7734747,106.6893608,traffic_signals
6747261112,10.7708596,106.7022952,crossing
6747261116,10.7709835,106.7022999,crossing
6747261117,10.7707549,106.7022903,crossing
6747261118,10.7710827,106.7023041,crossing
6747261119,10.7708432,106.7026418,crossing
6747261120,10.770964,106.7026406,traffic_signals
6747261122,10.7707336,106.7026386,crossing
6747261123,10.7710629,106.7026415,traffic_signals
2081753689,10.7938121,106.6542212,
366414466,10.7929933,106.6800466,traffic_signals
7529106252,10.7788726,106.7025362,
4631890826,10.7625302,106.6574752,
7503285148,10.7681758,106.7022854,
7503285149,10.7679069,106.7019928,
7503285164,10.7677964,106.7018838,
7503285192,10.7678885,106.7019745,
10239937624,10.7743245,106.6784304,
5047258241,10.7652886,106.6596193,
7902006422,10.7759769,106.7066497,
11232808176,10.7958668,106.647891,
5762780550,10.7657464,106.6932438,
11824860648,10.7567875,106.6896821,
2036141659,10.7922598,106.6812917,
2036141666,10.7851938,106.6890134,
2036141668,10.7921604,106.6812387,
2036141672,10.7835097,106.6905922,
2036141676,10.7851125,106.6888979,
2036141687,10.7909171,106.6825773,
2036141688,10.7909812,106.6826951,
2036141693,10.7874101,106.6863673,
2036141698,10.7875076,106.6864611,
2036141704,10.7849292,106.6891007,traffic_signals
2036141706,10.7854717,106.6896289,
2036141720,10.7895101,106.6841035,
2036141724,10.7841534,106.6898926,
2036141730,10.7842032,106.6899439,
2036141734,10.7923768,106.6811061,
2036141742,10.7845701,106.688715,
12215324427,10.7711204,106.6772096,
6548820012,10.7513366,106.6762471,
9736097864,10.7561706,106.6662619,
9736097865,10.7560623,106.6662869,
9736097866,10.7561893,106.6663463,
9736097867,10.759717,106.6686804,
9736097868,10.7564066,106.6662463,
9736097869,10.7564737,106.6664662,
9736097870,10.7563038,106.6662693,
9736097872,10.7560637,106.6665412,
9736097874,10.7598533,106.6686854,
9736097875,10.7599134,106.6690678,
9736097876,10.760042,106.6688326,
6346444986,10.7696326,106.67078,
366416137,10.7534646,106.6694971,traffic_signals
9622589906,10.7782311,106.7073124,
4623110639,10.7654295,106.6819395,
4623110642,10.7651601,106.6816522,
4623110641,10.7652273,106.6814939,
4663087673,10.7712015,106.7063591,crossing
706286176,10.7536758,106.6868234,
5674570411,10.7593931,106.6612405,
6793925374,10.7720756,106.6921617,crossing
6793925375,10.7721553,106.6921939,crossing
6793925376,10.7724198,106.6915434,crossing
6793925377,10.7724761,106.6915918,crossing
6793925379,10.7740915,106.6886292,
5674570711,10.7506789,106.6595533,
5674570717,10.7551208,106.6618913,
5674570733,10.7554671,106.669561,
9402520594,10.7711446,106.6990831,
9402520596,10.7710166,106.7003453,
9402520597,10.7710267,106.7004334,
9402520598,10.7708872,106.701058,
9402520599,10.7709379,106.7010527,
9402520600,10.7710025,106.700967,
9402520601,10.7709986,106.7010535,
5772088371,10.7819528,106.6892452,
5772088373,10.7820982,106.6893948,
5772088386,10.7881502,106.6916116,
5772088440,10.7838076,106.6879257,
5772088441,10.7844278,106.6885683,
10151728256,10.7938416,106.6516559,crossing
5769467336,10.7860505,106.6662051,
5769467342,10.7867694,106.6648649,
9756677669,10.7547601,106.6864513,
4631762591,10.755427,106.6813658,
4631762592,10.7553392,106.6813987,
4609087192,10.7503302,106.659816,
4489025498,10.7704026,106.7062506,
4489025502,10.7705573,106.7062775,
9732167717,10.7848992,106.6683974,
6788683865,10.7701965,106.6861439,crossing
6788683866,10.7704294,106.686473,crossing
6788683867,10.770499,106.6864337,crossing
6257994017,10.7943141,106.6523438,
366418292,10.7796572,106.6555118,
5762783657,10.7706599,106.6937788,
11404778183,10.7923093,106.654464,
366418858,10.7945909,106.6501322,
366418906,10.7626244,106.6790625,
5181086851,10.7954605,106.6558161,
5181086852,10.7952425,106.6556887,
4621933724,10.7597789,106.6687017,
4621933725,10.7599638,106.6690429,
4621933726,10.7599187,106.6686962,
6789209421,10.7688331,106.7035747,crossing
6789209427,10.769114,106.7043249,crossing
10823867802,10.7869058,106.6910089,
10823867804,10.7868047,106.6909064,
2131959234,10.7656676,106.6967355,
2131959236,10.7646007,106.6975714,
2131959240,10.7641724,106.6978358,
2131959241,10.7640569,106.6979537,traffic_signals
6753951296,10.753365,106.6693196,crossing
366419521,10.7738237,106.6778523,
366419567,10.7738239,106.6571377,
6747004611,10.7855529,106.6539117,traffic_signals
6747004612,10.7855313,106.6538389,crossing
6747004613,10.7857601,106.6538527,crossing
6747004614,10.7857397,106.6537791,traffic_signals
6747004615,10.7866631,106.6535953,traffic_signals
6747004616,10.7866412,106.6535209,crossing
6747004619,10.7868708,106.6535354,crossing
6747004620,10.7868491,106.6534596,traffic_signals
5757673265,10.7673709,106.6590624,
5757673277,10.7677247,106.6589526,
5757673284,10.7700411,106.6583112,
5757673279,10.7681819,106.6587162,
366419904,10.7537968,106.6586236,
8366399558,10.7851194,106.6679811,
6772432968,10.7532522,106.6732915,crossing
6772432969,10.7531729,106.6733224,traffic_signals
6772432970,10.7533067,106.6735027,traffic_signals
6772432971,10.7532243,106.6735294,crossing
6772432972,10.753834,106.6755105,crossing
6772432973,10.7537516,106.6755328,crossing
6772432974,10.7538828,106.6756895,crossing
6772432975,10.7538006,106.6757126,crossing
6772432977,10.7536517,106.6748427,traffic_signals
6772432978,10.7535697,106.6748657,crossing
6772432979,10.7535222,106.6746895,traffic_signals
6772432980,10.7536056,106.6746689,crossing
4603846867,10.7609194,106.6893286,
4603846870,10.7600888,106.6882845,
4603846872,10.7599151,106.6884601,
4603846874,10.7596086,106.6881773,
2491883774,10.7955153,106.6485421,
9189400842,10.775661,106.6855759,
11755528582,10.7462332,106.6598244,
11755528583,10.756429,106.6620786,
11755528584,10.759663,106.6611642,
11755528585,10.7650426,106.6596901,
11755528587,10.7764852,106.6564944,
11755528588,10.7787098,106.6558747,
11755528590,10.783801,106.654411,
11755528591,10.786033,106.6537749,
11755528592,10.7887255,106.6530074,
11755528593,10.7920819,106.6530084,
11395867022,10.794511,106.6548764,
11755528594,10.7949114,106.6552875,
11755528652,10.7943672,106.6523994,
11755528653,10.7920881,106.6528626,
11755528654,10.7887466,106.6529171,
11755528655,10.7859676,106.6537131,
11755528656,10.7830388,106.6545518,
11755528658,10.7763585,106.6564286,
11755528659,10.7711801,106.6579012,
11755528660,10.7444841,106.6564295,
6789210643,10.761151,106.6892125,
6789210644,10.7611117,106.689264,
6789210645,10.7610695,106.689141,crossing
6789210646,10.7606195,106.6887463,
6789210647,10.7605779,106.6887966,
6789210648,10.7601747,106.6883596,
6789210649,10.7601374,106.6884057,
6789210651,10.7599792,106.6881884,
6789210653,10.760053,106.6883301,
6789210654,10.7596915,106.6879361,
6789210655,10.7596529,106.6879849,
6789210656,10.7595421,106.6878065,
6789210658,10.7593988,106.6877654,
6789210659,10.758804,106.6871588,
6789210660,10.7587663,106.6872059,
6789210661,10.758583,106.6869626,
6789210662,10.7585493,106.6870124,
6789210663,10.7584901,106.6868799,
6789210664,10.758457,106.6869304,
6789210665,10.7585274,106.686913,crossing
6789210666,10.7583689,106.6867734,crossing
6789210667,10.7575937,106.6863045,crossing
6789210668,10.7576559,106.6862324,crossing
6789210669,10.7569029,106.685572,
6789341863,10.7677327,106.694989,
6789341864,10.7672592,106.6945727,
6789341865,10.7672233,106.6946207,
6789341868,10.7666868,106.694066,
6789341869,10.7666488,106.6941158,
6789341871,10.7662621,106.693695,
6789341872,10.7662269,106.6937471,
6789341874,10.7657112,106.6932946,
6789341875,10.7655893,106.6931058,
6789341876,10.7655524,106.693154,
2364089048,10.7563719,106.6851798,
2364089053,10.7564838,106.6851262,
6754345963,10.7641336,106.6980443,crossing
6754345964,10.7635809,106.6979631,traffic_signals
6754345967,10.763822,106.697707,crossing
6754345970,10.7641896,106.6981123,
11754611885,10.7906088,106.6829125,
11754611884,10.7936599,106.6787129,
11754611887,10.7855756,106.6883833,
6788949317,10.7713336,106.6872167,crossing
6788949318,10.7712858,106.6872715,crossing
6788949320,10.7712437,106.6871339,crossing
6788949321,10.7711984,106.6871909,crossing
6788949322,10.7700306,106.6859843,crossing
6788949323,10.7699613,106.6860568,crossing
5778164489,10.778629,106.680115,
4629145035,10.769836,106.6710041,
5772092878,10.7623942,106.6993856,
5772092880,10.7630708,106.6986887,
5772092881,10.7635809,106.6981472,
5772092882,10.7639617,106.6977704,
5811283440,10.7585454,106.6919324,
366421645,10.7652681,106.6627497,
6757455573,10.7527261,106.6683444,
6757455576,10.7556217,106.6696566,
6757455577,10.7555961,106.6695656,
6794061676,10.753845,106.686774,
6794061674,10.7539531,106.6869067,
6794061675,10.7538345,106.6868132,
6790784931,10.761868,106.6900463,
6790784936,10.7587399,106.6874094,
6790784937,10.7587851,106.6873491,
6790784940,10.7570019,106.6858741,
6790784941,10.7566534,106.6854678,
4609877993,10.7692415,106.6947366,
4627835021,10.7477896,106.6566992,
4627835023,10.7506106,106.6591279,
2822187274,10.7882145,106.6531531,
1776232791,10.7671225,106.7063517,
1776232894,10.7661082,106.7068075,
366422618,10.7947526,106.6832995,
6753692431,10.758936,106.6756039,crossing
6753692434,10.7587131,106.6754092,traffic_signals
11452099356,10.7963375,106.647019,crossing
11452099362,10.7960891,106.6474792,crossing
11452099363,10.7961139,106.6474333,
4606995347,10.7666838,106.6943647,
4606995348,10.7664248,106.6941413,
4606995349,10.766016,106.6937882,
715729882,10.7686713,106.7055629,
715729902,10.7692727,106.7056885,
5811285079,10.7558858,106.688742,
5811285085,10.7562094,106.6890585,
5811285101,10.7555808,106.6884275,
5811285109,10.7551474,106.6879807,
5811285123,10.7584485,106.687149,
5811285127,10.7594379,106.6877152,
5814168788,10.7547564,106.6875777,
5814168790,10.7538911,106.6869177,
10838945095,10.7654416,106.6628772,
6777810285,10.7649471,106.6724922,
4597427565,10.7848621,106.6890202,
6753955210,10.7427939,106.6885017,crossing
5816921541,10.7518327,106.659052,traffic_signals
5816921542,10.7518106,106.6589049,crossing
11953547340,10.7777024,106.681959,
11953547343,10.776769,106.6835101,traffic_signals
4591922983,10.7652193,106.6928606,
5780886564,10.7641303,106.6921462,
6791442352,10.763801,106.659804,
6791442358,10.7639964,106.6598871,
6791442361,10.7699264,106.6583389,crossing
6791442362,10.7698986,106.6582499,crossing
6791442364,10.7701737,106.6581691,
12079411132,10.7592622,106.6690735,
4675153893,10.7757159,106.7066475,
4675153895,10.7748312,106.7065793,
4675153897,10.7686313,106.7034338,
5816791142,10.7537583,106.6752333,
5816791148,10.7534402,106.6740171,
5794771156,10.7588771,106.6755484,
5794771159,10.761275,106.6750463,
4928385256,10.7904227,106.6580157,
4928385263,10.790056,106.6587118,
4928385276,10.789929,106.6589529,
4609356029,10.7500817,106.6685672,
4609356041,10.7475929,106.6569382,
4609356042,10.7477021,106.6571525,
4609356043,10.7477965,106.6573611,
4609356044,10.7479111,106.6576191,
4609356045,10.7479917,106.6578266,
4609356046,10.7480991,106.658345,
4609356047,10.7480242,106.6579049,
4609356040,10.7475126,106.6567796,
4609356060,10.7502599,106.6644178,
4609356062,10.7504726,106.6651059,
4609356063,10.7504214,106.6649212,
4609356097,10.7504317,106.6694309,
4609356098,10.7499513,106.6693886,
366424502,10.7620274,106.660487,
6788952769,10.7578764,106.6746302,
4608963418,10.7507723,106.6590027,
4608963419,10.750615,106.659197,
4603720647,10.7628385,106.6910151,
4627838047,10.7504927,106.6604756,
4671747211,10.7490204,106.6742324,
4671747212,10.7490287,106.6744622,
4671747213,10.74902,106.6740241,
8995419797,10.7748694,106.6905258,
8995419806,10.7661778,106.6824592,
7441823469,10.7481539,106.6690985,
2233808761,10.7784392,106.6558538,
11369920442,10.7536903,106.6694624,crossing
11369920443,10.7538038,106.6694697,
6789347280,10.7711538,106.6935626,traffic_signals
6789347281,10.7711107,106.6934951,crossing
6789347283,10.7713248,106.6936479,
6789347282,10.7712639,106.6936455,
6791575588,10.751811,106.6840746,traffic_signals
6789347568,10.7711643,106.6956072,crossing
6789347569,10.7712196,106.6956085,crossing
6789347571,10.7712408,106.6952153,
11372411230,10.7942663,106.6776895,crossing
11372411231,10.7943598,106.6777478,crossing
5735791242,10.770333,106.7060645,
6773226256,10.7551848,106.6612051,
4621941574,10.7581844,106.6702787,
3771398753,10.7971566,106.6577,
4611587094,10.7473134,106.6563768,
4611587095,10.7470515,106.6559419,
5044255777,10.7646507,106.6597042,
4611587118,10.7467511,106.6554275,
4611587117,10.7463726,106.6548023,
10828987446,10.777771,106.7037422,
9425468597,10.7750502,106.7066671,
6727351568,10.7662059,106.6824843,crossing
6727351569,10.7662719,106.6824282,crossing
6786727188,10.775236,106.6819374,crossing
6786727190,10.7750981,106.6817772,crossing
6786727191,10.7760249,106.6828834,crossing
5813779732,10.7520754,106.6831084,
5813779756,10.7520188,106.6859132,
366405533,10.7663292,106.6673567,
4597431798,10.7850867,106.6892561,
6747143921,10.7712074,106.7062516,crossing
6747143924,10.7736256,106.7064573,crossing
6747143927,10.7731827,106.7065242,crossing
6747143928,10.7731894,106.7064169,crossing
6747143929,10.7672541,106.7062805,
3771416347,10.7933246,106.6525575,
9568526258,10.7722199,106.6881486,
366428036,10.7623898,106.6603852,
10263543698,10.7809356,106.7075111,
10263543699,10.780979,106.7074623,
11875729374,10.767568,106.674985,
10960847006,10.7929623,106.6535128,crossing
10960847008,10.7950836,106.6554644,crossing
10960847009,10.7896557,106.6526492,crossing
11757109511,10.7678754,106.6692498,
9864823052,10.7713471,106.6935437,
9864823053,10.771256,106.6934334,
4594811180,10.7538636,106.6868402,
4594811181,10.7538539,106.6867623,
4594811182,10.752592,106.6871644,
6786738895,10.7726704,106.6912396,traffic_signals
6786738901,10.7737614,106.6894983,traffic_signals
6786738902,10.7736977,106.6895653,crossing
366428560,10.7915574,106.6527376,
6786738907,10.7737509,106.6892599,crossing
6786738908,10.7736895,106.6892214,traffic_signals
6786738909,10.776538,106.6835411,traffic_signals
4604903936,10.7712405,106.6872293,traffic_signals
8348871140,10.7903128,106.6888955,
366428802,10.7482289,106.6577033,
6754353885,10.7650704,106.6818607,crossing
6754353886,10.7650292,106.6817589,crossing
4629021463,10.7575527,106.6741972,
4629021465,10.7575653,106.6738647,
4629021467,10.7575781,106.6741925,
4611982111,10.7501606,106.6631884,
11775251426,10.7656285,106.6819104,
2340047389,10.7860368,106.6662317,
6727484804,10.7621279,106.6763032,crossing
6727484805,10.7630843,106.6777781,crossing
6727484806,10.7640951,106.6793641,crossing
6727484807,10.7623015,106.6765828,traffic_signals
6727484813,10.7636743,106.6787063,crossing
6727484815,10.7636006,106.6785902,crossing
1773321419,10.748916,106.6883224,
9835726763,10.7942256,106.6522511,
366430129,10.7489965,106.6598503,
2366457792,10.7932399,106.6852147,
11866556377,10.7574881,106.6847143,
9708718126,10.7747897,106.7065079,
9708718128,10.7746854,106.7065225,
4191373367,10.7877696,106.6630309,
6747277430,10.7776242,106.6561758,crossing
6747277431,10.7775979,106.6560825,crossing
6747277434,10.777635,106.6560724,
6747277435,10.7777653,106.6560369,
6747277436,10.777892,106.6560024,
6747277445,10.7802551,106.6553491,crossing
9576990880,10.7551893,106.685899,
6789351753,10.76902,106.696118,
5074798925,10.7842634,106.6695898,
5074798953,10.7835174,106.6709781,
5074798956,10.7836561,106.6707259,
5074798958,10.7832769,106.671435,
5074798993,10.7849444,106.668312,
5074798995,10.7852129,106.6678044,
5074799049,10.7855352,106.6672062,
5074799088,10.7857142,106.6668685,
4628105869,10.7750612,106.6567749,
2367376014,10.7459467,106.6592473,
4628105872,10.7779554,106.6559855,
366431148,10.7414265,106.6689425,
10756115469,10.756342,106.689183,
4883565871,10.7856143,106.6670602,
4883565873,10.7852888,106.6676608,
2358070579,10.7687674,106.7034252,
2358070578,10.7686599,106.7032826,
2358070576,10.7686348,106.7032988,
2358070582,10.7686141,106.7034096,
2358070584,10.7687671,106.7033104,
2358070586,10.7686832,106.7034599,
2358070588,10.7686551,106.7034512,
2358070590,10.7687814,106.7033367,
2358070591,10.7687822,106.7033969,
2358070592,10.7687182,106.7032781,
